"OBJECTID","STOPNAME","TRAPEZESTOPABBR","RUCUSSTOPABBR","STOPID","LATITUDE","LONGITUDE","ACCESSIBILITYMASK","ATSTREET","ONSTREET","POSITION","ORIENTATION","SERVICEPLANNINGSTOPTYPE","SHELTER","INSERT_TIMESTAMP","SDE_ID","SIGNUPID","SUPERVISOR_DISTRICT","shape","data_as_of","data_loaded_at"
"105187","Masonic Ave&Geary Blvd SE-NS/BZ","MSICGEA1","MSICGEAR","5709","37.782161","-122.447355",,"GEARY BLVD","MASONIC AVE","NS","SE","BZ","0","1757027498000","16417212","150","2","POINT (-122.447355 37.782161)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102426","Ashbury St&Clayton St SE-FS/PS","ASHBCLT1","ASHBCLTN","3659","37.762978","-122.446805",,"CLAYTON ST","ASHBURY ST","FS","SE",,"0","1757027498000","16409437","150","8","POINT (-122.446805 37.762978)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103936","Masonic Ave&Hayes St NW-NS/RC","MSICHAY0","MSICHAYS","5715","37.77402","-122.44624",,"HAYES ST","MASONIC AVE","NS","NW","BZ","0","1757027498000","16414519","150","5","POINT (-122.44624 37.77402)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102739","Cole St&Parnassus Ave SW-FS/BZ","COLEPARN","COLEPARN","4098","37.76462","-122.44978",,"PARNASSUS AVE","COLE ST","FS","SW","BZ","0","1757027498000","16410307","150","8","POINT (-122.44978 37.76462)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103487","Castro Station Inbound","CTROSTAI","CTRO STA","5728","37.76262","-122.435231",,"17TH ST","MUNI METRO TNL",,,,"0","1757027498000","16412950","150","8","POINT (-122.435231 37.76262)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104757","3rd St&Gilman Ave NE-FS/SI","3ST GIL0","3ST GIL0","7347","37.722449","-122.39561",,"GILMAN AVE","3RD ST","FS","NE","SI","0","1757027498000","16418576","150","10","POINT (-122.39561 37.722449)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103992","Ocean Ave&Lee St NE-NS/SI","OCENLEE1","OCENLEE","5794","37.723459","-122.453999",,"LEE AVE","OCEAN AVE","NS","NE","SI","0","1757027498000","16415977","150","11","POINT (-122.453999 37.723459)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104108","Teresita Blvd&Reposa Way S-FS/SB","TERERPS0","TERERPSA","6679","37.740707","-122.449177",,"REPOSA WAY","TERESITA BLVD","FS","SO",,"0","1757027498000","16416113","150","7","POINT (-122.449177 37.740707)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103015","Geary Blvd&Spruce St NE-NS/BZ","GEARSPR0","GEARSPRC","4762","37.781849","-122.453075",,"SPRUCE ST","GEARY BLVD","NS","NE","BZ","0","1757027498000","16411001","150","2","POINT (-122.453075 37.781849)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103332","Jackson St&Fillmore St NW-FS/BZ","JACKFIL0","JACKFILL","5147","37.792529","-122.434676",,"FILLMORE ST","JACKSON ST","FS","NW","BZ","0","1757027498000","16412092","150","2","POINT (-122.434676 37.792529)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104005","North Point St&Larkin St SW-NS/BZ","N.PTLAR1","N.PTLARK","5465","37.805411","-122.422106",,"LARKIN ST","NORTH POINT ST","NS","SW","BZ","0","1757027498000","16416053","150","2","POINT (-122.422106 37.805411)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103370","Mission St&11th St W-FS/BZ","MISS11S0","MISS11ST","5545","37.774306","-122.417292","1","11TH ST","MISSION ST","FS","WE","BZ","0","1757027498000","16412594","150","6","POINT (-122.417292 37.774306)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103369","Mission St&11th St S-MB/BZ","MISS11S1","MISS11ST","5544","37.774912","-122.416283",,"10TH ST","MISSION ST","NS","SO",,"0","1757027498000","16412592","150","6","POINT (-122.416283 37.774912)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105327","Powell St&Francisco St SE-NS/BZ","POWLFNC1","POWLFNCO","6056","37.80477","-122.41166",,"FRANCISCO ST","POWELL ST","NS","SE","BZ","0","1757027498000","16417607","150","3","POINT (-122.41166 37.80477)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103059","Harrison St&5th St W-FS/BZ","HARR 5S1","HARR 5ST","4969","37.778914","-122.402137",,"5TH ST","HARRISON ST","FS","WE","BZ","0","1757027498000","16411422","150","6","POINT (-122.402137 37.778914)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102740","Cole St&Waller St SE-NS/PS","COLEWALL","COLEWALL","4099","37.768528","-122.450427",,"WALLER ST","COLE ST","NS","SE",,"0","1757027498000","16410308","150","8","POINT (-122.450427 37.768528)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103994","Ocean Ave&Mission St NW-FS/PS","OCENMIS0","OCENMISS","5796","37.723887","-122.436143",,"PERSIA AVE","OCEAN AVE","FS","NW",,"0","1757027498000","16416006","150","11","POINT (-122.436143 37.723887)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103352","Jefferson St&Divisadero St SW-NS/PS","JEFFDIVI","JEFFDIVI","5173","37.804557","-122.443892",,"DIVISADERO ST","JEFFERSON ST","NS","SW",,"0","1757027498000","16412150","150","2","POINT (-122.443892 37.804557)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102792","Lawton St&Funston Ave NE-NS/PS","LAWTFUN0","LAWTFUNS","4858","37.7583","-122.47008",,"FUNSTON AVE","LAWTON ST","NS","NE","FL","0","1757027498000","16410818","150","7","POINT (-122.47008 37.7583)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104197","Turk St&Baker St SW-NS/PS","TURKBAK1","TURKBAKR","6711","37.779163","-122.442151",,"BAKER ST","TURK BLVD","NS","SW",,"0","1757027498000","16416182","150","2","POINT (-122.442151 37.779163)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102311","14th St&Castro St SW-NS/SB","14STCTRO","14STCTRO","3257","37.76728","-122.43578",,"CASTRO ST","14TH ST","NS","SW",,"0","1757027498000","16409158","150","8","POINT (-122.43578 37.76728)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102417","Arch St&Alemany Blvd NW-NS/SB","ARCHALE1","ARCHALEM","3641","37.71166","-122.46711",,"ALEMANY BLVD","ARCH ST","NS","NW",,"1","1757027498000","16409426","150","7","POINT (-122.46711 37.71166)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103585","26th St&De Haro St SE-FS/SB","26STDHR0","26STDHRO","3517","37.750753","-122.400024",,"DE HARO ST","26TH ST","FS","SE",,"0","1757027498000","16413679","150","10","POINT (-122.400024 37.750753)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103790","23rd Ave&Moraga St NW-NS/PS","23AVMOR0","23AVMORA","3446","37.756014","-122.480986",,"MORAGA ST","23RD AVE","NS","NW",,"0","1757027498000","16414399","150","4","POINT (-122.480986 37.756014)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104478","Mason St - Yacht/Girard NS SW/PS","MASNEBCH",,"8028","37.804816","-122.448949",,"OLD MASON ST","MASON ST",,,,"0","1757027498000","16419783","150","2","POINT (-122.448949 37.804816)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104820","San Jose Ave&Santa Ynez Ave N-NS/SI","S.J.SYN0","S.J.SYNZ","6287","37.725877","-122.442359",,"SANTA YNEZ AVE","SAN JOSE AVE","NS","NO","SI","0","1757027498000","16416767","150","11","POINT (-122.442359 37.725877)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103261","Laguna Honda Blvd&Idora Ave W-NS/SB","LGHNIDO0","LGHNIDOR","5250","37.74415","-122.45663",,"IDORA AVE","LAGUNA HONDA BLVD","NS","WE",,"0","1757027498000","16412270","150","7","POINT (-122.45663 37.74415)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103642","Teresita Blvd&Foerster St NE-NS/PS","TEREFOE0","TEREFOER","6667","37.734345","-122.448776",,"FOERSTER ST","TERESITA BLVD","NS","NE",,"0","1757027498000","16413580","150","7","POINT (-122.448776 37.734345)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104769","Skyline Blvd & Sloat Blvd SE-NS/SB","SKYLSLOA",,"7815","37.733515","-122.496485",,"SUNSET BLVD ON RAMP","SLOAT BLVD",,,,"0","1757027498000","16419829","150","4","POINT (-122.496485 37.733515)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104313","Quintara St&27th Ave NE-NS/PS","QUIN27A0","QUIN27AV","6148","37.74832","-122.48458",,"27TH AVE","QUINTARA ST","NS","NE","FL","0","1757027498000","16416272","150","4","POINT (-122.48458 37.74832)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104620","Palou Ave&Phelps St W-NS/PS","PALUPHL0","PALUPHLP","5880","37.7361","-122.39481",,"PHELPS ST","PALOU AVE","NS","WE",,"0","1757027498000","16418454","150","10","POINT (-122.39481 37.7361)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103664","6th Ave&Clement St NW-NS/BZ",".6AVCLM2","6AVCLMT","3181","37.783026","-122.464526",,"CLEMENT ST","6TH AVE","NS","NW","BZ","0","1757027498000","16413659","150","1","POINT (-122.464526 37.783026)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102912","Diamond St&Duncan St NW-NS/PS","DIAMDUN0","DIAMDUNC","4398","37.745641","-122.435864",,"DUNCAN ST","DIAMOND ST","NS","NW",,"0","1757027498000","16410725","150","8","POINT (-122.435864 37.745641)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104855","Reddy St&Williams Ave NW-NS","REDYWLM1","REDYWLMS","6185","37.72979","-122.3954",,"WILLIAMS AVE","REDDY ST","NS","NW","FL","0","1757027498000","16418683","150","10","POINT (-122.3954 37.72979)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102986","The Embarcadero&Green St SW-FS/SI","EMBRGRE0","EMBRGREN","4518","37.800605","-122.39892",,"GREEN ST","THE EMBARCADERO","FS","SW","SI","0","1757027498000","16410944","150","3","POINT (-122.39892 37.800605)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102807","Ellsworth St&Crescent Ave SE-NS/SB","EWTHCRE1","EWTHCRES","4568","37.73471","-122.41491",,"CRESCENT AVE","ELLSWORTH ST","NS","SE",,"0","1757027498000","16410467","150","9","POINT (-122.41491 37.73471)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102958","Hudson Ave&Keith St W-NS","HUDSKETW","HUDSKETH","5047","37.73759","-122.38416",,"KEITH ST","HUDSON AVE","NS","WE","FL","0","1757027498000","16411189","150","10","POINT (-122.38416 37.73759)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102894","The Embarcadero&Broadway NE-FS/SI","EMBRBDW1","EMBRBDWY","4503","37.799552","-122.397869",,"BROADWAY","THE EMBARCADERO","FS","NE","SI","0","1757027498000","16410685","150","3","POINT (-122.397869 37.799552)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102152","Broadway&Columbus Ave SE-FS/BZ","BDWYCOL0","BDWYGRNT","3082","37.797831","-122.406345",,"COLUMBUS AVE","BROADWAY","NS","SW",,"0","1757027498000","16408507","150","3","POINT (-122.406345 37.797831)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102113","6th Ave&Balboa St SE-NS/BZ",".6AVBBO1","6AVBBOA","3177","37.777146","-122.463918","1","BALBOA ST","6TH AVE","NS","SE","BZ","0","1757027498000","16408911","150","1","POINT (-122.463918 37.777146)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103813","Winston Dr&20th Ave SE-FS/BZ","WINS20A1","WINS20AV","6951","37.726883","-122.475739",,"20TH AVE","WINSTON DR","FS","SE","BZ","0","1757027498000","16417347","150","7","POINT (-122.475739 37.726883)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103089","Felton St&Harvard St NE-NS","FELTHRV0","FELTHRVD","4587","37.72597","-122.42028",,"HARVARD ST","FELTON ST","NS","NE","FL","0","1757027498000","16411244","150","11","POINT (-122.42028 37.72597)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103375","Mission St&18th St SW-FS/BZ","MISS18S0","MISS18ST","5554","37.761761","-122.419463",,"18TH ST","MISSION ST","FS","SW","BZ","0","1757027498000","16412611","150","9","POINT (-122.419463 37.761761)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103458","Mission St&Trumbull St W-FS/BZ","MISSTRU0","MISSTRUM","5625","37.73045","-122.42971",,"TRUMBULL ST","MISSION ST","FS","WE","BZ","0","1757027498000","16412518","150","11","POINT (-122.42971 37.73045)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102809","Excelsior Ave&Naples St W-NS/PS","EXCLNAP0","EXCLNAPL","4573","37.72399","-122.42899",,"NAPLES ST","EXCELSIOR AVE","NS","WE","FL","0","1757027498000","16410470","150","11","POINT (-122.42899 37.72399)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103986","Market St&Powell St N-NS/BZ","MRKTPOW0","MRKTPOWL","5688","37.784474","-122.407544",,"ELLIS ST","MARKET ST","NS","NO","BZ","0","1757027498000","16414892","150","6","POINT (-122.407544 37.784474)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102675","Church St&22ND St SE-NS/PS","CHUR22S1","CHUR22ST","3994","37.754741","-122.427636",,"22ND ST","CHURCH ST","NS","SE",,"0","1757027498000","16410163","150","8","POINT (-122.427636 37.754741)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102108","Balboa St&19TH Ave SW-NS/BZ","BBOA19A1","BBOA19AV","3046","37.776528","-122.47813",,"19TH AVE","BALBOA ST","NS","SW","BZ","0","1757027498000","16408906","150","1","POINT (-122.47813 37.776528)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103118","Lincoln Way&17th Ave SW-NS/BZ","LWAY17A1","LWAY17AV","5307","37.76546","-122.47524",,"17TH AVE","LINCOLN WAY","NS","SW","BZ","0","1757027498000","16411294","150","7","POINT (-122.47524 37.76546)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104899","Revere Ave&Ingalls St W-NS","RVREING0","RVREINGL","6250","37.7285","-122.38469",,"INGALLS ST","REVERE AVE","NS","WE","FL","0","1757027498000","16416932","150","10","POINT (-122.38469 37.7285)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103875","St Charles Ave&Alemany Blvd SW-FS","STCHALE0","STCHALEM","6484","37.71028","-122.46933",,"ALEMANY BLVD","ST CHARLES AVE","FS","SW","FL","0","1757027498000","16414733","150","7","POINT (-122.46933 37.71028)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102920","Crescent Ave&Roscoe St NE-NS/PS","CRESROS0","CRESROSC","4203","37.735055","-122.418626",,"ROSCOE ST","CRESCENT AVE","NS","NE",,"0","1757027498000","16410734","150","9","POINT (-122.418626 37.735055)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102233","Balboa St&4TH Ave NE-NS/BZ","BBOA 4A0","BBOA 4AV","3032","37.777396","-122.461751",,"4TH AVE","BALBOA ST","NS","NE","BZ","0","1757027498000","16408875","150","1","POINT (-122.461751 37.777396)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103739","Church St Station Outbound","CHUR ST0","CHUR STA","6998","37.767327","-122.429321",,"METRO TUNNEL","CHURCH STATIIB",,,,"0","1757027498000","16413913","150","8","POINT (-122.429321 37.767327)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104867","Post St&Hyde St SE-FS/BZ","POSTHYD1","POSTHYDE","6126","37.78724","-122.41626",,"HYDE ST","POST ST","FS","SE","BZ","0","1757027498000","16415730","150","3","POINT (-122.41626 37.78724)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102896","Geary Blvd&42ND Ave SE-FS/BZ","GEAR42A1","GEAR42AV","4285","37.779151","-122.502775",,"42ND AVE","GEARY BLVD","FS","SE","BZ","0","1757027498000","16410693","150","1","POINT (-122.502775 37.779151)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104668","Miguel ST&Laidley ST W-MI/SB","MIGLLAI0",,"7867","37.737761","-122.428294",,"LAIDLEY ST","MIGUEL ST",,,,"0","1757027498000","16419571","150","8","POINT (-122.428294 37.737761)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103518","Market St&2nd St N-NS/SI","MRKT.2S0","MRKT.2ST","5639","37.789353","-122.401306",,"2ND ST","MARKET ST","NS","NO","SI","0","1757027498000","16412802","150","6","POINT (-122.401306 37.789353)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102277","9th Ave&Lawton St NW-NS/RC",".9AVLAW0","9AVLAWT","3218","37.758533","-122.466022",,"LAWTON ST","9TH AVE","NS","NW","Red Curb painted","0","1757027498000","16409003","150","7","POINT (-122.466022 37.758533)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104481","16th St& Owen St SF/FS-BZ","16STOWE0",,"7866","37.76665","-122.39253",,"OWENS ST","16TH ST",,,,"0","1757027498000","16419795","150","6","POINT (-122.39253 37.76665)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103092","Fillmore St&Jackson St NE-FS/BZ","FILLJAC1","FILLJACK","4623","37.792761","-122.434556",,"JACKSON ST","FILLMORE ST","FS","NE","BZ","0","1757027498000","16411247","150","2","POINT (-122.434556 37.792761)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104001","North Point St&Hyde St SW-NS/BZ","N.PTHYD0","N.PTHYDE","5459","37.805633","-122.420467",,"HYDE ST","NORTH POINT ST","NS","SW","BZ","0","1757027498000","16416031","150","2","POINT (-122.420467 37.805633)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104260","Mendell St&Cargo Way W-FS/SB","MENDCWAO",,"7632","37.743804","-122.383313",,"CARGO WY","MENDELL ST",,,,"0","1757027498000","16419353","150","10","POINT (-122.383313 37.743804)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105232","Lincoln Way&33rd Ave NW-FS/BZ","LWAY33A0","LWAY33AV","5321","37.764844","-122.492565",,"33RD AVE","LINCOLN WY","FS","NW","BZ","0","1757027498000","16414545","150","4","POINT (-122.492565 37.764844)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105154","Hayes St&Steiner St NW-FS/BZ","HAYSSTE0","HAYSSTEI","5011","37.775627","-122.433203",,"STEINER ST","HAYES ST","FS","NW","BZ","0","1757027498000","16414153","150","5","POINT (-122.433203 37.775627)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104380","Folsom St&Ripley St NW-NS/SB","FOLSRIPL",,"7923","37.744258","-122.41339",,"RIPLEY ST","FOLSOM ST","NS","NW","SB","0","1757027498000","16419438","150","9","POINT (-122.41339 37.744258)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103050","Hayes St&Fillmore St NW-FS/BZ","HAYSFIL0","HAYSFILL","4993","37.775838","-122.431561",,"FILLMORE ST","HAYES ST","FS","NW","BZ","0","1757027498000","16411117","150","5","POINT (-122.431561 37.775838)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103078","Merchant Rd&Golden Gate Br. N-NS/SB","GGBRMCH0","GGBRMCHT","4776","37.806668","-122.475872",,"MERCHANT RD","UNNAMED 152","NS","NO","FL","0","1757027498000","16411514","150","2","POINT (-122.475872 37.806668)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103953","Market St&Castro St SE-FS/RC","MRKTCTRS","MRKTCTRO","5665","37.76292","-122.434605",,"CASTRO ST","MARKET ST","FS","SO","RC","1","1757027498000","16417480","150","8","POINT (-122.434605 37.76292)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104327","Silver Ave&Alemany Blvd E-NS/PS","SILVALE1","SILVALEM","6393","37.729794","-122.433256",,"ALEMANY BLVD","SILVER AVE","NS","EA","FL","0","1757027498000","16416311","150","11","POINT (-122.433256 37.729794)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105202","Taraval St&42nd Ave SW-NS/SI","TARA42A1","TARA42AV","6635","37.7419","-122.500461",,"42ND AVE","TARAVAL ST","NS","SW",,"0","1757027498000","16419008","150","4","POINT (-122.500461 37.7419)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103882","Rhode Island St&22nd St SW-FS/SB","R IS22S0","R IS22ST","6196","37.756884","-122.401911",,"22ND ST","RHODE ISLAND ST","FS","SW",,"0","1757027498000","16414746","150","10","POINT (-122.401911 37.756884)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104155","Fulton St&30TH Ave NW-FS/BZ","FULT30AV",,"7728","37.772375","-122.489624",,"30TH AVE","FULTON ST",,,,"0","1757027498000","16419200","150","1","POINT (-122.489624 37.772375)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103913","Stanyan St&Hayes St SE-NS/BZ","STANHAY1","STANHAYS","6480","37.772819","-122.454186","1","HAYES ST","STANYAN ST","NS","SE","BZ","0","1757027498000","16414442","150","5","POINT (-122.454186 37.772819)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103275","Haight St&Clayton St NW-FS/BZ","HAITCLTN","HAITCLTN","4946","37.769839","-122.448731",,"BELVEDERE ST","HAIGHT ST","NS","NE","BZ","0","1757027498000","16411917","150","5","POINT (-122.448731 37.769839)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102413","20th St&Eureka St NE-NS/PS","20STERK0","20STERKA","3415","37.757561","-122.437868",,"EUREKA ST","20TH ST","NS","NE",,"0","1757027498000","16409419","150","8","POINT (-122.437868 37.757561)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103039","Lake Merced&Lake Merced Hills NE-FS/PS","L M HLL0","L M HLLS","4836","37.71153","-122.48527",,"LAKE MERCED HILLS BLVD","LAKE MERCED BLVD","FS","NE",,"0","1757027498000","16411095","150","7","POINT (-122.48527 37.71153)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104220","Roosevelt Way&Lower Ter SE-NS/PS","RSVTLO T","RSVTLO T","6239","37.763237","-122.443792",,"LOWER TER","ROOSEVELT WY","NS","SE",,"0","1757027498000","16418037","150","8","POINT (-122.443792 37.763237)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102526","California St&Park Presidio Blvd SW","CALIPKP1","CALIPKPR","3887","37.784365","-122.472764",,"PARK PRESIDIO BLVD","CALIFORNIA ST","NS","SW","BZ","0","1757027498000","16410005","150","1","POINT (-122.472764 37.784365)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105182","Moscow St&Italy Ave N-NS","MSCWITL0","MSCWITLY","5702","37.71513","-122.4323",,"ITALY AVE","MOSCOW ST","NS","NO","FL","0","1757027498000","16417207","150","11","POINT (-122.4323 37.71513)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104374","9th ST & AVE D SW-NS/PS",".9THAVED",,"7560","37.824048","-122.372805","1","9TH TI ST","AVENUE D","NS","SW","PS","0","1757027498000","16419428","150","6","POINT (-122.372805 37.824048)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103121","Judah St&7th Ave SW-NS/BZ","JUDA 7A1","JUDA 7AV","5192","37.762201","-122.464144",,"7TH AVE","JUDAH ST","NS","SW","BZ","0","1757027498000","16411299","150","7","POINT (-122.464144 37.762201)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103584","California St&30TH Ave NW-FS/BZ","CALI30A0","CALI30AV","3843","37.783671","-122.490513",,"30TH AVE","CALIFORNIA ST","FS","NW","BZ","0","1757027498000","16413676","150","1","POINT (-122.490513 37.783671)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102344","46th Ave&Lincoln Way SW-FS/PS","46AVLWA0","46AVLWAY","3583","37.764053","-122.50627",,"LINCOLN WY","46TH AVE","FS","SW",,"0","1757027498000","16409232","150","4","POINT (-122.50627 37.764053)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102217","Balboa St&28TH Ave NE-NS/BZ","BBOA28A0","BBOA28AV","3053","37.776222","-122.487551",,"28TH AVE","BALBOA ST","NS","NE","BZ","0","1757027498000","16408837","150","1","POINT (-122.487551 37.776222)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102904","Diamond St&Bosworth St SE-NS/BZ","DIAMBOS1","DIAMBOSW","4386","37.733506","-122.434148",,"BOSWORTH ST","DIAMOND ST","NS","SE","BZ","0","1757027498000","16410703","150","8","POINT (-122.434148 37.733506)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103378","Mission St&22nd St SW-FS/BB","MISS22S0","MISS22ST","5562","37.75517","-122.4188",,"22ND ST","MISSION ST","FS","SW","BB","0","1757027498000","16412618","150","9","POINT (-122.4188 37.75517)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103314","Jackson St&Scott St NE-NS/PS","JACKSCO0","JACKSCOT","5160","37.791932","-122.43924",,"SCOTT ST","JACKSON ST","NS","NE",,"0","1757027498000","16412051","150","2","POINT (-122.43924 37.791932)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104266","Cesar Chavez St&Mission St SE-FS/BB","CHAVMIS1",,"7551","37.7481","-122.418082",,"MISSION ST","ARMY ST",,,,"0","1757027498000","16419362","150","9","POINT (-122.418082 37.7481)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102649","Corbett Ave&Clayton St N-NS/PS","CRBTCLT0","CRBTCLTN","4171","37.75894","-122.44614",,"CLAYTON ST","CORBETT AVE","NS","NO",,"0","1757027498000","16410090","150","8","POINT (-122.44614 37.75894)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103700","McAllister St&Pierce St NE-NS/BZ","MCALPIE0","MCALPIER","5400","37.778244","-122.435045",,"GOLDEN GATE AVE","PIERCE ST","NS","NE","BZ","0","1757027498000","16414140","150","5","POINT (-122.435045 37.778244)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
